id,full_name,party,gender,state,district,congressional terminology_x,congressional terminology_y,government budget_x,government budget_y,agriculture_x,agriculture_y,border enforcement_x,border enforcement_y,trade policy_x,trade policy_y,military_x,military_y,foreign policy_x,foreign policy_y,financial sector_x,financial sector_y,iraq & afghanistan wars_x,iraq & afghanistan wars_y,sports_x,sports_y,drugs war_x,drugs war_y,veteran affairs_x,veteran affairs_y,energy policy_x,energy policy_y,tobacco_x,tobacco_y,african-americans_x,african-americans_y,environment_x,environment_y,infrastructure & transportation_x,infrastructure & transportation_y,arts_x,arts_y,human rights in china_x,human rights in china_y,secondary education_x,secondary education_y,homeland security_x,homeland security_y,natural disasters_x,natural disasters_y,affordable housing_x,affordable housing_y,worker's rights_x,worker's rights_y,child welfare_x,child welfare_y,healthcare_x,healthcare_y
B001229,Brian Baird,Democrat,0,WA,3rd,-4.955,34.816,-24.537,5.170,-185.612,0.431,-63.281,0.414,-103.869,1.026,-32.396,1.687,-17.176,4.034,-6.977,0.775,-64.275,2.114,-127.218,0.303,-5.869,1.367,-15.546,4.550,-14.965,1.625,-733.195,0.000,-73.961,2.698,-5.000,8.571,-105.279,0.785,-787.910,0.178,-477.874,0.211,-27.898,4.099,-1.000,10.075,-6.033,2.456,-74.038,0.476,-87.811,1.041,-251.400,0.152,-27.859,9.428
B001234,Joe Baca,Democrat,0,CA,43rd,-7.000,7.500,-2.923,4.266,-48.226,1.414,-102.007,1.396,-55.813,0.746,-29.690,0.941,-50.092,2.502,-35.585,1.844,-32.338,1.571,-20.377,3.123,-4.432,0.605,-16.998,12.000,-139.134,0.638,-702.969,0.000,-12.602,5.593,-10.556,1.932,-163.977,0.788,-571.805,0.185,-50.854,0.549,-1.267,4.321,-22.968,2.623,-70.083,1.244,-8.111,2.042,-3.000,5.581,-5.136,3.102,-7.000,16.929
B001238,Frank Ballance,Democrat,0,NC,1st,-3.000,5.143,-14.136,1.739,-6.998,3.706,-53.191,0.107,-38.876,2.250,-21.126,0.179,-9.277,0.191,-192.212,0.188,-2.424,0.184,-217.581,0.214,-77.855,0.101,-14.937,9.643,-79.950,0.000,-822.379,0.000,-3.000,8.571,-38.455,0.303,-42.665,0.118,-444.199,0.000,-26.740,0.960,-8.051,2.358,-89.506,0.000,-3.000,8.143,-29.983,1.168,-22.992,4.714,-124.736,1.355,-1.000,28.929
B001241,Chris Bell,Democrat,0,TX,25th,-10.469,21.436,-41.631,3.515,-300.442,0.114,-6.234,0.889,-75.700,0.000,-79.098,2.130,-21.230,6.867,-94.593,0.144,-137.018,0.598,-19.429,3.312,-563.511,0.000,-12.099,7.722,-61.046,2.266,-321.770,0.149,-37.273,3.569,-4.870,1.713,-56.762,0.188,-81.917,0.027,-30.212,1.173,-13.480,2.553,-22.381,5.571,-180.907,0.211,-44.385,0.208,-8.991,4.713,-5.000,4.929,-1.000,24.643
B001242,Timothy Bishop,Democrat,0,NY,1st,-24.405,21.857,-29.533,6.856,-76.531,1.358,-15.173,0.065,-44.843,0.557,-31.802,3.324,-9.114,2.511,-29.310,1.119,-22.431,2.406,-38.138,2.006,-32.500,0.210,-10.997,12.643,-27.673,2.308,-40.901,0.794,-64.026,2.601,-18.782,4.168,-14.976,3.132,-968.615,0.123,-535.521,0.000,-1.000,5.357,-45.084,3.596,-33.846,2.194,-16.703,0.545,-1.000,3.351,-200.253,0.762,-23.936,10.502
B001251,George Butterfield,Democrat,0,NC,1st,-12.999,9.857,-65.016,2.777,-42.835,1.555,-127.192,0.197,-110.930,0.890,-12.175,3.719,-13.601,1.332,-43.137,0.513,-134.928,1.118,-21.120,2.349,-464.717,0.000,-1.000,11.786,-16.172,1.215,-117.732,0.319,-1.000,9.432,-70.220,0.469,-97.683,1.055,-232.447,0.205,-44.013,0.741,-1.883,3.918,-48.509,3.648,-28.387,1.956,-9.777,0.759,-4.454,3.135,-114.117,1.149,-6.999,18.214
B001252,John Barrow,Democrat,0,GA,12th,-15.949,25.713,-26.870,3.444,-11.930,2.233,-58.986,0.747,-105.861,1.053,-3.808,2.043,-55.762,1.703,-1.000,1.532,-9.016,1.694,-62.391,0.431,-420.311,0.182,-6.995,8.106,-9.000,8.143,-534.963,0.311,-58.030,3.544,-74.852,1.365,-71.558,2.064,-129.636,0.185,-210.998,0.223,-50.816,2.612,-11.850,6.170,-91.824,1.444,-295.595,0.185,-82.809,1.221,-30.046,2.206,-8.999,12.000
B001254,Dan Boren,Democrat,0,OK,2nd,-13.000,16.929,-13.157,1.085,-80.169,1.346,-154.756,0.400,-93.296,1.589,-13.793,7.444,-1.000,6.862,-186.014,0.911,-178.900,0.832,-25.234,2.706,-571.204,0.220,-4.908,8.146,-14.994,4.286,-518.595,0.000,-80.068,2.676,-26.709,3.278,-132.817,1.365,-277.466,0.185,-500.405,0.000,-38.303,3.711,-48.715,5.143,-19.216,2.388,-58.049,1.328,-61.984,0.752,-156.287,0.166,-26.105,12.643
B001259,Bruce Braley,Democrat,0,IA,1st,-7.000,15.214,-11.696,2.831,-41.074,1.452,-71.541,1.528,-70.793,1.025,-16.306,3.700,-74.131,1.074,-34.425,2.452,-56.453,2.111,-34.145,2.029,-405.842,0.045,-2.999,16.286,-16.276,2.739,-244.855,0.284,-103.628,2.351,-125.157,1.175,-5.935,1.703,-18.987,0.319,-182.791,0.572,-43.505,2.754,-32.029,2.736,-1.000,5.143,-27.064,0.690,-2.722,3.243,-124.828,0.926,-2.997,11.572
B001263,John Boccieri,Democrat,0,OH,16th,-1.000,2.143,-28.816,4.710,-122.563,0.000,-78.245,0.109,-92.070,1.090,-18.888,6.215,-38.588,2.242,-12.290,2.440,-144.458,1.285,-59.453,0.626,-236.972,0.000,-4.964,9.878,-1.000,15.214,-236.718,0.156,-83.739,1.781,-85.931,0.195,-160.186,0.916,-384.968,0.033,-462.318,0.147,-29.585,0.875,-30.780,2.170,-275.317,0.677,-130.669,0.967,-22.950,3.675,-114.397,0.291,-1.000,22.286
B001264,Bobby Bright,Democrat,0,AL,2nd,-1.000,21.000,-6.203,5.764,-6.999,5.149,-73.280,0.031,-2.748,2.966,-1.000,4.927,-19.518,4.919,-22.171,0.933,-91.883,1.408,-107.503,1.167,-89.679,0.000,-14.912,11.142,-151.282,0.762,-94.914,0.105,-1.000,1.394,-92.599,0.147,-121.410,0.910,-747.865,0.012,-88.946,0.000,-3.000,6.000,-39.351,3.238,-1.000,11.143,-89.164,0.153,-82.816,0.850,-268.022,0.450,-6.749,1.746
B001279,Ron Barber,Democrat,0,AZ,2nd,-11.688,10.185,-43.963,0.956,-40.830,0.593,-5.258,1.252,-5.002,0.595,-8.999,15.857,-64.360,0.133,-138.283,0.528,-182.182,0.586,-92.636,1.484,-300.314,0.296,-3.000,51.214,-32.002,1.438,-44.587,0.638,-47.169,2.762,-37.102,2.835,-93.892,1.191,-243.164,0.361,-279.626,0.000,-75.803,2.828,-25.657,5.123,-76.976,1.720,-130.872,0.754,-111.621,1.339,-87.992,0.937,-16.454,8.992
B001287,Ami Bera,Democrat,0,CA,7th,-5.000,7.929,-25.577,6.215,-18.985,2.189,-79.676,0.259,-51.810,0.748,-62.030,1.298,-83.596,0.355,-109.229,0.131,-24.180,1.122,-57.491,1.002,-354.664,0.163,-1.000,14.357,-42.952,0.783,-257.726,0.097,-4.206,3.618,-9.776,3.560,-7.128,0.527,-282.468,0.000,-12.893,0.765,-69.576,0.869,-2.804,1.519,-10.701,2.177,-173.369,0.145,-54.521,3.215,-23.502,1.887,-1.000,41.786
B001292,Donald Beyer,Democrat,0,VA,8th,-4.446,42.562,-44.281,2.322,-18.907,1.974,-81.438,1.836,-53.708,1.126,-18.511,4.101,-74.905,0.304,-148.765,0.442,-35.713,0.181,-178.170,0.851,-211.594,0.000,-2.984,7.709,-5.000,5.811,-314.300,0.202,-25.453,3.297,-9.000,12.000,-69.596,1.523,-697.387,0.033,-375.060,0.371,-107.364,1.207,-14.043,3.574,-292.539,0.397,-348.957,0.370,-119.723,0.417,-41.443,1.252,-11.377,4.551
B001296,Brendan Boyle,Democrat,0,PA,13th,-1.000,6.857,-46.629,3.376,-326.852,0.112,-98.670,1.301,-38.482,3.003,-8.935,7.695,-3.000,8.574,-63.016,1.284,-77.064,1.087,-65.631,1.353,-56.547,0.474,-36.054,5.172,-92.932,0.851,-346.358,0.000,-82.809,2.404,-131.871,0.301,-15.862,2.010,-816.769,0.000,-66.529,0.378,-74.622,2.655,-57.365,3.216,-66.791,1.940,-113.810,0.327,-5.000,7.929,-208.781,0.794,-16.559,10.066
B001304,Anthony Brown,Democrat,0,MD,4th,-1.000,5.357,-27.534,6.862,-3.039,0.268,-17.705,2.817,-119.513,0.695,-5.000,9.857,-1.000,5.199,-5.000,4.500,-67.017,1.334,-126.746,1.197,-112.438,0.601,-8.763,9.222,-66.779,1.472,-131.598,0.535,-20.226,2.786,-15.869,1.968,-37.118,1.506,-101.422,0.000,-206.859,0.323,-44.776,3.356,-27.311,0.835,-45.273,2.143,-163.483,0.699,-4.997,6.214,-79.963,1.719,-3.000,30.214
C000141,Benjamin Cardin,Democrat,0,MD,3rd,-1.000,45.659,-8.992,7.936,-343.156,0.300,-106.631,0.300,-12.713,3.338,-57.422,1.714,-14.775,6.018,-95.295,0.507,-36.717,2.190,-128.315,1.331,-394.394,0.371,-25.531,2.630,-34.973,0.408,-2.741,1.280,-38.709,2.028,-145.139,0.935,-123.890,0.651,-572.805,0.000,-19.945,2.051,-83.137,1.582,-43.186,2.841,-164.613,0.756,-44.356,0.709,-114.055,0.999,-7.743,3.178,-5.000,22.286
C000178,Milton Carr,Democrat,0,MI,8th,-7.000,91.286,-5.930,3.708,-53.848,1.500,-133.080,0.159,-66.843,0.167,-3.000,10.071,-32.813,3.064,-63.704,0.856,-70.738,0.000,-178.123,0.000,-122.360,0.351,-4.473,1.159,-100.321,0.000,-256.726,0.283,-2.347,4.240,-20.798,0.158,-3.000,12.643,-337.671,0.185,-267.095,0.177,-26.110,0.000,-48.675,1.581,-11.426,1.406,-463.961,0.207,-124.566,0.806,-154.453,0.251,-1.000,1.296
C000312,Jim Chapman,Democrat,0,TX,1st,-7.000,70.714,-36.828,2.278,-62.510,1.590,-67.284,1.862,-79.274,1.283,-13.130,0.424,-10.322,0.756,-175.533,0.702,-168.182,0.257,-127.149,0.000,-100.195,0.103,-18.804,4.066,-161.549,0.790,-108.777,0.105,-15.371,3.110,-138.445,0.619,-69.464,1.091,-105.423,0.000,-101.383,0.000,-15.948,0.000,-9.837,0.126,-138.605,0.344,-488.957,0.111,-19.586,0.103,-82.243,0.192,-12.865,1.270
C000488,William Clay,Democrat,0,MO,1st,-26.452,37.929,-8.621,3.004,-294.679,0.204,-18.620,2.385,-129.867,0.424,-13.622,1.071,-70.882,0.947,-157.213,0.673,-175.108,0.436,-63.680,1.731,-81.120,0.348,-20.194,1.699,-214.220,0.000,-706.456,0.000,-1.000,9.860,-52.733,0.370,-172.847,0.582,-7.918,0.949,-127.342,0.425,-1.000,10.500,-52.591,1.095,-3.633,0.393,-142.502,0.788,-3.000,5.366,-20.422,2.453,-25.625,5.571
C000503,Robert Clement,Democrat,0,TN,5th,-2.999,16.929,-26.325,3.650,-71.133,1.047,-167.654,1.082,-13.454,2.865,-34.780,4.481,-55.760,2.868,-68.275,1.273,-104.964,1.333,-1.731,4.500,-360.959,0.185,-15.786,7.480,-139.227,0.423,-70.885,0.493,-5.189,5.397,-39.797,1.394,-12.888,2.723,-72.795,0.556,-2.946,2.785,-6.881,5.146,-6.077,3.129,-255.516,0.350,-70.780,0.725,-183.477,1.071,-50.314,1.962,-36.851,6.214
C000537,James Clyburn,Democrat,0,SC,6th,-1.000,5.143,-63.050,2.816,-29.441,0.637,-14.683,1.735,-34.838,0.534,-55.070,0.597,-51.106,0.743,-97.255,0.463,-8.943,0.892,-39.290,2.786,-455.986,0.000,-19.717,4.945,-107.785,0.286,-124.666,0.320,-3.000,15.429,-19.428,0.508,-60.645,0.820,-855.473,0.000,-289.627,0.185,-13.000,5.571,-37.780,0.426,-60.144,0.627,-112.168,0.674,-99.361,1.846,-103.525,1.310,-22.144,7.536
C000621,Ronald Coleman,Democrat,0,TX,16th,-3.000,57.643,-12.279,7.247,-35.602,0.704,-97.792,0.938,-5.088,2.457,-20.651,7.929,-33.532,1.708,-180.495,0.587,-68.879,1.413,-80.559,0.742,-54.618,0.792,-9.690,2.341,-92.833,0.205,-141.058,0.367,-12.209,1.203,-4.990,4.522,-10.996,4.952,-18.986,0.533,-434.347,0.000,-17.796,2.174,-4.697,5.032,-58.408,0.734,-36.799,1.268,-24.826,1.492,-32.072,2.203,-18.558,10.072
C000670,Gary Condit,Democrat,0,CA,18th,-26.432,50.143,-1.834,3.626,-7.253,4.720,-19.958,1.751,-24.887,2.640,-20.767,2.792,-3.000,9.217,-47.472,1.132,-69.975,1.234,-149.491,0.960,-237.706,0.442,-2.736,0.835,-112.005,0.867,-860.833,0.185,-12.573,2.618,-82.332,1.881,-45.871,1.520,-233.830,0.046,-12.517,2.298,-105.538,1.119,-3.000,11.571,-188.122,0.319,-445.058,0.253,-126.014,0.658,-243.147,0.503,-7.918,4.767
C000705,Kent Conrad,Democrat,0,ND,,-1.000,57.643,-1.000,19.071,-3.000,6.857,-63.851,1.768,-41.139,1.502,-3.000,36.214,-37.340,0.000,-21.327,2.610,-138.532,0.932,-116.708,0.000,-110.613,0.000,-8.112,0.086,-106.813,0.475,-115.999,0.000,-12.745,0.034,-59.609,2.422,-22.675,0.304,-114.424,0.185,-110.273,0.091,-47.135,0.000,-18.911,0.000,-126.483,0.224,-110.071,0.201,-21.329,0.000,-73.769,0.000,-13.769,0.000
C000714,John Conyers,Democrat,0,MI,13th,-18.999,52.500,-42.366,1.723,-88.383,0.730,-3.853,3.908,-58.150,1.709,-33.693,2.574,-46.184,4.071,-72.383,1.919,-39.414,1.464,-37.218,2.196,-536.784,0.272,-14.933,1.808,-39.056,0.881,-467.438,0.371,-30.928,4.993,-17.587,0.424,-4.004,0.994,-245.913,0.360,-52.308,0.913,-117.367,0.678,-22.993,6.857,-240.246,0.474,-18.431,0.654,-62.984,1.682,-90.997,0.753,-15.955,8.564
C000754,Jim Cooper,Democrat,0,TN,5th,-9.377,19.029,-1.000,14.143,-290.693,0.235,-74.972,0.845,-128.396,0.939,-23.622,7.500,-46.971,2.645,-79.993,1.645,-1.000,3.135,-14.025,3.911,-96.456,0.229,-15.000,13.286,-42.200,0.413,-300.718,0.371,-1.000,7.932,-63.312,0.514,-26.411,0.212,-735.740,0.019,-387.803,0.207,-15.788,2.179,-29.563,1.614,-276.062,0.314,-518.613,0.161,-47.406,1.636,-89.907,1.535,-12.357,8.116
C000767,Samuel Coppersmith,Democrat,0,AZ,1st,-2.894,28.878,-9.800,4.530,-252.139,0.341,-1.025,3.453,-81.447,0.988,-29.486,2.159,-15.838,3.251,-120.126,0.912,-110.859,0.075,-46.846,2.669,-507.805,0.000,-4.471,1.373,-47.860,1.614,-596.100,0.282,-78.383,1.977,-2.999,6.857,-8.995,4.737,-462.499,0.000,-402.777,0.352,-3.050,3.743,-17.725,2.021,-202.580,0.510,-9.524,1.660,-83.812,1.036,-255.279,0.188,-14.480,2.379
C000794,Jerry Costello,Democrat,0,IL,12th,-18.403,18.643,-10.772,3.966,-39.160,0.914,-152.766,0.704,-3.462,2.330,-24.265,2.998,-4.337,4.142,-212.770,0.356,-54.452,2.110,-28.862,1.869,-277.846,0.361,-16.048,6.681,-6.839,2.598,-269.956,0.370,-19.844,6.218,-47.430,2.213,-10.993,4.309,-851.471,0.000,-118.310,0.633,-46.778,3.362,-6.999,7.715,-38.886,1.397,-112.210,0.952,-66.999,2.053,-30.125,1.109,-10.076,9.467
C000846,William Coyne,Democrat,0,PA,14th,-6.998,21.000,-8.995,9.637,-207.973,0.353,-93.917,1.043,-46.761,0.935,-23.449,1.484,-8.997,6.643,-81.963,0.590,-65.022,1.349,-1.000,1.672,-503.805,0.000,-6.259,4.812,-22.426,0.292,-11.424,0.959,-9.000,9.857,-128.791,0.027,-134.977,0.539,-56.200,0.312,-155.181,0.500,-35.534,2.364,-14.888,2.648,-195.561,0.000,-2.723,1.440,-39.918,3.245,-54.543,2.420,-6.999,14.786
C000868,Robert Cramer,Democrat,0,AL,5th,-21.232,22.285,-44.185,2.536,-42.790,1.340,-38.177,0.463,-15.585,0.487,-5.000,11.786,-55.903,1.138,-141.722,0.577,-219.603,0.643,-56.665,1.927,-133.979,0.213,-4.964,10.521,-67.600,0.795,-784.132,0.079,-2.999,9.428,-31.614,4.071,-15.917,2.942,-272.020,0.406,-12.870,0.323,-13.767,2.184,-2.884,4.503,-61.886,1.370,-453.080,0.314,-198.187,0.643,-31.024,2.020,-4.458,4.551
C000984,Elijah Cummings,Democrat,0,MD,7th,-13.949,25.718,-34.669,3.496,-178.702,0.211,-108.189,1.796,-26.728,1.597,-25.622,7.500,-52.580,2.208,-22.188,1.305,-12.663,2.571,-154.582,1.130,-13.044,2.182,-2.920,6.604,-10.719,0.575,-227.563,0.196,-26.851,7.500,-96.307,0.604,-35.336,2.265,-291.593,0.209,-75.004,0.576,-2.931,3.335,-4.661,4.602,-65.883,0.899,-60.602,1.037,-82.985,1.692,-29.055,2.393,-9.000,21.429
C001037,Michael Capuano,Democrat,0,MA,7th,-24.395,19.500,-15.593,3.218,-34.582,0.302,-116.445,0.771,-7.485,1.704,-51.059,2.888,-4.999,9.857,-20.293,2.423,-107.830,1.546,-3.690,2.558,-68.943,0.363,-30.529,5.675,-21.832,0.498,-21.839,0.533,-38.839,3.970,-6.224,1.370,-147.093,0.746,-567.826,0.220,-67.757,0.941,-21.827,3.527,-12.884,2.651,-77.587,0.534,-17.291,2.599,-21.378,1.441,-145.254,1.194,-4.999,18.214
C001038,Joseph Crowley,Democrat,0,NY,14th,-2.998,21.000,-18.554,5.162,-365.714,0.218,-55.672,1.435,-2.999,4.716,-27.159,1.645,-9.000,12.000,-84.173,1.296,-14.570,1.739,-169.532,0.758,-190.737,0.617,-5.652,7.947,-71.508,0.800,-633.056,0.026,-42.986,2.582,-160.635,0.845,-52.102,0.791,-4.454,0.520,-6.499,2.122,-55.728,2.805,-9.956,3.581,-16.616,2.060,-6.311,0.977,-41.535,3.371,-24.118,1.117,-1.000,15.429
C001044,Brad Carson,Democrat,0,OK,2nd,-22.998,16.500,-2.996,7.937,-159.415,0.661,-72.375,0.283,-16.815,4.071,-53.665,1.568,-1.094,5.413,-82.666,1.155,-31.733,2.003,-95.599,0.552,-283.986,0.000,-16.779,8.786,-2.999,4.525,-133.349,0.000,-1.000,9.003,-45.632,2.117,-20.041,3.298,-95.890,0.515,-1.000,0.000,-52.099,0.929,-46.464,0.725,-21.384,0.012,-122.276,0.550,-135.513,1.257,-241.720,0.353,-4.465,3.264
C001049,Wm. Clay,Democrat,0,MO,1st,-22.998,21.000,-58.330,1.099,-250.443,0.227,-96.169,1.564,-26.004,0.604,-9.788,1.497,-19.718,4.333,-95.478,1.645,-89.010,1.197,-15.353,3.703,-403.888,0.000,-24.627,9.215,-105.001,0.377,-591.261,0.000,-2.999,9.857,-111.452,0.893,-40.199,1.042,-393.017,0.204,-9.453,0.985,-3.970,3.934,-13.641,5.824,-87.514,1.095,-28.408,1.036,-6.858,1.904,-13.102,0.937,-23.938,8.568
C001050,Dennis Cardoza,Democrat,0,CA,18th,-16.995,31.714,-17.910,6.858,-12.976,3.668,-158.207,0.433,-54.783,0.933,-22.288,2.042,-2.103,2.723,-165.614,0.909,-39.153,1.678,-111.289,0.539,-105.327,0.436,-23.783,3.167,-23.364,1.231,-237.373,0.359,-95.132,2.788,-5.974,3.006,-56.780,0.920,-50.967,0.426,-297.596,0.347,-77.554,2.147,-12.834,2.279,-2.803,2.086,-52.569,1.403,-92.800,1.256,-32.238,2.789,-10.565,5.840
C001055,Ed Case,Democrat,0,HI,2nd,-1.000,10.286,-23.722,4.927,-3.045,2.863,-10.023,2.296,-21.049,2.079,-37.824,3.711,-5.140,7.072,-36.464,1.343,-45.710,0.562,-61.630,1.363,-199.476,0.534,-8.999,15.429,-193.728,0.275,-363.238,0.205,-8.962,5.952,-9.000,7.286,-130.561,0.852,-529.334,0.175,-111.017,0.688,-10.290,2.712,-46.761,2.063,-255.749,0.596,-2.669,0.792,-124.668,0.316,-79.632,1.152,-4.722,9.166
C001058,Ben Chandler,Democrat,0,KY,6th,-3.000,7.286,-1.000,6.280,-17.330,0.817,-93.624,0.470,-119.672,0.913,-32.911,4.557,-12.775,6.022,-131.491,0.212,-28.725,2.941,-5.000,4.929,-82.224,0.737,-16.999,19.071,-18.108,1.167,-438.840,0.185,-31.696,4.046,-42.633,2.600,-128.938,1.471,-31.153,0.850,-67.377,1.368,-23.827,3.522,-15.499,4.345,-30.084,2.340,-298.596,0.371,-98.782,1.276,-21.132,1.306,-1.000,7.059
C001059,Jim Costa,Democrat,0,CA,16th,-5.000,7.500,-69.041,1.284,-3.000,6.643,-104.698,0.355,-47.687,1.125,-9.703,0.643,-13.965,4.183,-42.783,0.727,-80.395,0.549,-42.138,1.984,-446.502,0.299,-12.209,8.393,-19.639,1.894,-502.950,0.000,-2.968,6.840,-24.898,3.709,-33.846,1.754,-1013.272,0.000,-426.608,0.185,-70.813,2.377,-8.429,0.864,-42.345,1.412,-342.514,0.346,-80.983,1.310,-214.058,0.497,-21.865,3.682
C001060,Russ Carnahan,Democrat,0,MO,3rd,-18.535,10.278,-10.778,4.343,-1.000,0.584,-32.887,0.453,-53.013,2.275,-25.419,3.880,-1.000,5.627,-78.098,1.715,-8.160,3.106,-12.795,1.261,-49.529,0.637,-27.765,4.319,-14.994,4.714,-854.078,0.018,-10.384,2.329,-1.000,2.446,-10.090,3.911,-34.621,0.421,-92.266,0.759,-93.258,2.123,-29.139,2.963,-4.934,2.862,-542.493,0.214,-56.521,3.214,-67.124,1.114,-3.000,23.357
C001061,Emanuel Cleaver,Democrat,0,MO,5th,-1.000,6.214,-33.117,3.038,-328.834,0.141,-67.567,2.074,-168.048,0.537,-41.259,0.525,-8.214,2.719,-21.261,3.061,-31.763,0.773,-26.327,2.885,-4.503,0.389,-4.853,9.236,-70.578,1.261,-614.630,0.144,-2.999,10.071,-80.242,1.278,-61.095,1.896,-18.985,0.747,-417.594,0.185,-48.951,2.232,-7.841,0.656,-69.786,1.656,-2.851,2.627,-42.113,2.693,-54.620,1.085,-41.000,6.857
C001063,Henry Cuellar,Democrat,0,TX,28th,-5.000,12.214,-50.245,0.622,-125.417,0.922,-154.228,1.040,-114.954,1.501,-9.940,1.281,-28.071,0.732,-172.516,0.965,-33.706,0.555,-28.359,2.500,-140.706,0.541,-11.244,8.996,-54.789,1.029,-483.614,0.000,-2.915,6.404,-19.326,1.919,-153.076,1.045,-588.695,0.019,-523.520,0.001,-1.000,7.714,-23.498,4.330,-11.487,0.839,-151.479,0.547,-77.889,0.261,-246.595,0.719,-31.031,2.139
C001065,Christopher Carney,Democrat,0,PA,10th,-2.905,17.735,-2.753,1.033,-316.465,0.290,-144.877,0.598,-94.390,0.000,-6.999,15.857,-9.747,1.728,-1.000,3.429,-98.765,1.656,-70.510,0.762,-490.699,0.000,-8.999,14.786,-216.104,0.348,-623.576,0.139,-44.884,3.114,-46.538,1.305,-11.424,2.329,-742.735,0.185,-234.694,0.105,-65.867,2.163,-1.000,25.071,-19.883,2.185,-164.950,0.126,-89.585,1.806,-13.120,1.307,-12.497,2.097
C001068,Steve Cohen,Democrat,0,TN,9th,-22.415,15.857,-37.337,4.322,-116.163,0.483,-58.985,2.533,-121.484,1.004,-37.675,1.713,-27.554,5.780,-13.117,1.507,-95.874,1.442,-10.990,4.101,-70.325,0.916,-9.542,6.447,-10.738,2.499,-645.546,0.000,-6.999,8.357,-79.366,0.506,-133.899,0.952,-395.710,0.202,-100.781,0.507,-115.949,1.017,-89.258,1.716,-111.676,1.161,-4.574,0.868,-3.269,1.884,-98.766,0.721,-4.999,15.214
C001069,Joe Courtney,Democrat,0,CT,2nd,-22.533,10.285,-22.015,5.790,-105.006,1.250,-153.061,1.214,-166.460,0.407,-3.000,13.286,-16.659,1.508,-2.874,2.248,-90.108,1.018,-20.064,2.165,-256.151,0.185,-8.999,14.357,-61.443,1.236,-33.965,0.428,-38.030,3.767,-11.914,1.589,-146.351,0.980,-31.154,0.421,-473.809,0.000,-4.881,5.145,-37.509,1.539,-81.458,1.657,-105.099,0.560,-36.591,2.244,-61.847,1.071,-1.000,19.500
C001072,André Carson,Democrat,0,IN,7th,-11.000,11.571,-73.041,1.286,-49.877,1.087,-72.095,0.545,-45.133,1.500,-69.608,2.810,-27.038,2.077,-17.323,2.613,-127.455,0.030,-1.000,3.644,-457.979,0.360,-2.933,6.197,-130.076,0.673,-254.946,0.185,-16.560,4.602,-157.217,0.583,-4.837,3.136,-426.618,0.328,-181.126,0.453,-2.962,4.952,-16.999,7.714,-15.493,2.858,-4.974,3.474,-36.939,2.810,-63.610,1.791,-21.996,13.714
C001073,Donald Cazayoux,Democrat,0,LA,6th,-2.929,25.031,-38.199,3.294,-148.902,0.851,-28.623,0.000,-51.900,0.368,-42.451,3.139,-15.266,0.185,-9.230,0.000,-30.743,0.000,-44.576,0.000,-530.213,0.156,-2.997,15.860,-1.000,16.500,-826.346,0.000,-6.884,0.048,-6.432,0.000,-79.677,0.000,-147.027,0.000,-144.991,0.000,-83.621,0.811,-1.000,8.147,-1.000,18.214,-1.000,6.214,-24.629,0.290,-204.234,0.194,-19.977,4.884
C001074,Travis Childers,Democrat,0,MS,1st,-6.997,10.720,-5.196,1.773,-16.706,2.697,-33.617,0.000,-55.948,0.000,-2.998,7.502,-34.882,0.562,-226.113,0.390,-120.259,0.405,-33.316,2.782,-270.270,0.000,-8.997,12.643,-17.142,3.643,-803.753,0.000,-12.883,7.472,-34.654,3.001,-144.963,0.826,-504.038,0.185,-285.128,0.141,-21.698,2.545,-5.291,0.402,-2.998,3.646,-20.422,2.093,-56.051,1.928,-243.252,0.717,-9.709,0.851
C001078,Gerald Connolly,Democrat,0,VA,11th,-12.999,13.500,-21.553,3.971,-39.041,0.485,-62.361,0.832,-36.630,1.286,-18.127,5.114,-42.477,2.492,-28.240,1.676,-12.876,0.485,-40.042,1.619,-127.638,0.346,-11.912,5.990,-4.872,2.920,-96.645,0.213,-32.903,3.875,-40.233,1.836,-89.480,1.810,-520.979,0.344,-156.892,0.611,-4.251,4.518,-5.502,4.335,-122.615,1.278,-9.772,1.193,-71.983,1.123,-147.112,0.852,-17.325,7.962
C001081,Mark Critz,Democrat,0,PA,12th,-8.999,9.429,-27.484,5.864,-106.265,0.896,-143.245,0.475,-6.999,6.214,-4.990,7.696,-18.536,1.126,-119.821,0.700,-187.280,0.441,-87.612,1.296,-56.402,0.695,-7.000,26.357,-42.565,1.558,-326.078,0.000,-17.939,4.328,-2.371,1.468,-105.856,1.357,-388.315,0.155,-82.293,0.222,-12.341,2.731,-16.993,6.857,-9.152,2.600,-174.184,0.802,-3.357,4.941,-67.195,0.304,-14.861,3.266
C001083,John Carney,Democrat,0,DE,,-13.005,35.567,-30.860,3.545,-27.253,1.708,-66.456,0.000,-19.652,1.729,-44.328,2.272,-58.394,0.862,-3.050,3.428,-149.196,0.342,-93.662,1.671,-84.580,0.361,-31.025,5.118,-33.361,1.595,-451.617,0.273,-7.842,3.130,-8.405,2.262,-12.997,3.508,-254.609,0.000,-150.268,0.000,-100.458,0.293,-16.169,3.937,-37.261,0.420,-21.147,1.404,-36.690,1.305,-170.215,0.161,-12.999,18.214
