id,full_name,party,gender,state,congressional terminology_x,congressional terminology_y,government budget_x,government budget_y,agriculture_x,agriculture_y,border enforcement_x,border enforcement_y,trade policy_x,trade policy_y,military_x,military_y,foreign policy_x,foreign policy_y,financial sector_x,financial sector_y,iraq & afghanistan wars_x,iraq & afghanistan wars_y,sports_x,sports_y,drugs war_x,drugs war_y,veteran affairs_x,veteran affairs_y,energy policy_x,energy policy_y,tobacco_x,tobacco_y,african-americans_x,african-americans_y,environment_x,environment_y,infrastructure & transportation_x,infrastructure & transportation_y,arts_x,arts_y,human rights in china_x,human rights in china_y,secondary education_x,secondary education_y,homeland security_x,homeland security_y,natural disasters_x,natural disasters_y,affordable housing_x,affordable housing_y,worker's rights_x,worker's rights_y,child welfare_x,child welfare_y,healthcare_x,healthcare_y
L000573,Raúl Labrador,Republican,0,ID,-4.418,24.732,-40.060,0.978,-5.000,3.868,-2.996,4.743,-24.044,0.201,-66.545,0.551,-26.194,0.932,-52.257,1.380,-139.874,0.729,-126.079,0.755,-130.370,0.119,-1.000,16.500,-30.336,1.637,-310.650,0.000,-45.973,3.056,-3.000,14.357,-37.183,1.113,-176.400,0.185,-21.334,0.000,-104.849,0.908,-3.000,8.144,-174.795,0.105,-201.398,0.000,-87.571,0.747,-206.108,0.122,-16.781,1.073
L000574,Jeff Landry,Republican,0,LA,-6.270,28.875,-15.000,11.571,-77.737,0.489,-62.148,1.683,-114.800,1.140,-65.193,1.598,-68.694,0.356,-4.701,2.219,-19.990,1.021,-131.369,0.000,-121.708,0.124,-31.669,2.395,-1.000,16.286,-630.009,0.185,-11.146,1.138,-2.474,1.224,-81.084,1.768,-181.404,0.000,-377.536,0.029,-45.348,0.729,-50.398,3.343,-8.268,1.903,-15.145,0.073,-4.485,2.553,-91.072,0.214,-13.248,7.316
L000575,James Lankford,Republican,0,OK,-30.503,21.429,-10.999,12.857,-208.068,0.557,-65.960,2.074,-100.322,0.000,-6.158,2.471,-70.316,1.459,-13.087,2.935,-13.033,0.960,-217.660,0.214,-301.978,0.139,-7.567,5.344,-1.000,4.501,-272.935,0.000,-29.732,1.363,-68.110,1.079,-82.641,1.046,-294.210,0.000,-172.407,0.377,-88.922,0.249,-32.101,3.499,-89.146,1.185,-220.709,0.399,-11.926,3.657,-33.999,1.818,-10.392,9.679
L000576,Billy Long,Republican,0,MO,-1.000,3.000,-37.118,1.510,-115.761,0.741,-113.124,0.491,-141.096,0.959,-78.848,0.644,-43.952,0.682,-196.224,0.435,-30.831,0.455,-1.000,12.000,-574.074,0.093,-8.781,8.807,-204.679,0.534,-285.236,0.300,-4.960,6.866,-90.954,0.594,-100.169,1.236,-359.379,0.185,-496.912,0.000,-1.000,7.929,-7.759,2.226,-3.957,3.465,-287.818,0.185,-68.937,0.387,-34.970,0.369,-9.652,6.013
L000577,Mike Lee,Republican,0,UT,-12.982,18.215,-4.999,13.500,-196.170,0.000,-22.766,0.373,-23.195,2.971,-3.000,15.429,-11.702,4.512,-25.016,1.163,-3.000,5.571,-88.839,0.300,-44.672,0.313,-36.356,1.927,-83.709,0.631,-319.351,0.185,-37.901,5.184,-124.135,0.608,-25.187,0.740,-321.377,0.145,-58.449,1.165,-113.822,0.862,-23.006,0.184,-66.009,1.888,-24.859,1.657,-14.999,6.214,-97.347,0.936,-2.997,11.786
L000578,Doug LaMalfa,Republican,0,CA,-10.982,18.212,-61.451,3.235,-10.994,5.143,-4.886,3.426,-43.805,0.567,-60.190,1.495,-58.754,2.162,-77.941,1.269,-202.122,0.586,-143.456,0.752,-527.010,0.338,-1.000,9.228,-2.660,2.749,-588.269,0.106,-68.930,1.865,-1.000,9.429,-16.802,3.181,-511.567,0.000,-435.216,0.335,-111.222,0.610,-56.678,2.605,-17.480,2.524,-121.883,0.425,-147.191,1.160,-191.960,0.067,-8.622,10.031
L000583,Barry Loudermilk,Republican,0,GA,-16.998,16.286,-30.127,1.379,-129.937,0.000,-30.633,3.246,-140.431,0.207,-37.322,0.914,-22.150,3.746,-6.998,5.143,-130.764,1.174,-165.956,0.213,-291.479,0.000,-5.000,19.500,-21.775,2.345,-38.176,0.319,-6.987,7.089,-12.029,3.183,-51.497,1.841,-257.879,0.000,-434.782,0.000,-101.425,0.921,-3.000,22.929,-53.637,0.752,-79.389,0.633,-20.100,1.971,-4.939,0.367,-20.005,4.664
L000585,Darin LaHood,Republican,0,IL,-5.000,5.786,-26.475,1.207,-26.777,2.084,-160.433,0.483,-54.109,2.072,-54.656,0.998,-17.233,1.403,-66.632,0.696,-131.012,0.112,-26.636,2.602,-35.636,0.634,-7.000,18.214,-171.825,0.110,-533.428,0.000,-1.000,7.931,-22.768,4.178,-61.549,1.271,-355.069,0.161,-293.217,0.185,-4.993,4.946,-13.454,4.180,-26.639,1.343,-42.481,0.620,-159.461,0.932,-46.046,0.869,-34.403,4.934
L000587,Jason Lewis,Republican,0,MN,-24.103,34.714,-10.998,11.143,-294.590,0.316,-1.000,0.162,-48.408,0.000,-16.439,0.000,-47.992,0.000,-49.561,1.701,-119.887,0.411,-69.453,0.210,-116.585,0.207,-1.000,14.786,-110.988,0.000,-221.287,0.000,-23.256,2.971,-94.021,0.371,-73.361,1.710,-199.096,0.000,-17.422,0.000,-1.000,8.571,-25.336,2.290,-9.001,0.000,-83.503,0.000,-46.322,2.541,-73.542,1.735,-10.999,20.357
M000015,Ronald Machtley,Republican,0,RI,-14.998,17.357,-15.591,6.433,-153.819,0.103,-1.728,3.580,-19.642,0.533,-1.000,29.571,-11.958,3.275,-187.021,0.392,-42.058,0.000,-9.000,4.929,-109.369,0.822,-12.982,3.731,-232.744,0.231,-866.842,0.080,-22.125,4.916,-6.253,0.368,-123.598,0.844,-427.419,0.185,-8.804,1.921,-54.817,3.268,-41.255,2.078,-202.379,0.260,-8.989,3.214,-7.876,1.685,-229.951,0.427,-37.047,3.214
M000019,Connie Mack,Republican,0,FL,-9.917,15.875,-2.995,8.368,-103.446,0.000,-94.012,0.584,-61.794,1.011,-79.796,0.847,-1.000,6.193,-60.180,0.000,-188.064,0.970,-178.395,0.455,-113.138,0.124,-48.121,0.006,-102.313,0.107,-583.065,0.214,-11.722,7.550,-61.436,0.000,-9.136,0.342,-204.823,0.104,-137.864,0.213,-1.000,10.286,-69.550,0.000,-162.650,0.208,-2.685,0.188,-65.417,0.816,-59.943,2.212,-1.000,89.143
M000206,Matthew Martínez,Republican,0,CA,-2.998,52.500,-58.220,1.679,-341.005,0.177,-72.368,0.931,-132.175,0.495,-46.232,1.250,-10.694,4.282,-9.936,0.986,-169.145,0.577,-103.246,0.307,-543.511,0.359,-6.218,1.378,-159.516,0.344,-846.301,0.000,-15.770,1.753,-81.913,0.699,-11.000,1.090,-695.641,0.000,-386.521,0.185,-1.000,11.571,-32.029,2.077,-179.990,0.213,-102.084,0.844,-52.266,2.787,-1.000,6.643,-23.870,3.012
M000207,William Martini,Republican,0,NJ,-7.713,19.014,-20.213,7.288,-60.006,1.281,-102.722,0.586,-168.539,0.246,-83.791,0.856,-9.989,5.622,-125.761,1.177,-40.569,2.690,-24.675,2.646,-538.428,0.369,-15.383,6.004,-290.700,0.000,-815.684,0.076,-6.460,6.208,-27.458,4.061,-120.805,1.150,-16.874,0.566,-248.202,0.428,-81.355,1.460,-40.158,1.052,-284.154,0.429,-461.207,0.244,-23.053,3.062,-46.006,1.679,-37.264,2.143
M000303,John McCain,Republican,0,AZ,-7.000,69.214,-9.167,4.114,-105.164,0.195,-75.387,0.000,-67.430,2.220,-3.000,51.214,-4.999,8.147,-138.785,0.377,-1.000,4.728,-141.687,0.427,-83.694,0.000,-40.541,3.214,-75.539,0.180,-444.891,0.312,-42.191,2.953,-51.776,1.742,-32.564,2.636,-328.767,0.214,-28.981,1.085,-25.311,0.000,-2.882,1.284,-75.264,0.247,-406.040,0.304,-81.029,0.508,-7.938,0.178,-19.645,7.597
M000306,Alfred McCandless,Republican,0,CA,-18.999,49.071,-13.946,2.156,-1.000,1.366,-1.000,6.857,-123.260,0.000,-45.756,0.823,-45.991,0.000,-39.679,2.568,-27.085,0.860,-160.759,0.104,-4.666,1.973,-7.961,2.344,-282.700,0.000,-123.797,0.216,-16.304,3.686,-5.000,14.357,-21.905,1.675,-341.232,0.000,-13.990,0.000,-37.319,0.000,-20.990,0.555,-135.219,0.506,-77.384,0.949,-77.727,0.391,-136.449,0.000,-4.488,1.761
M000350,Bill McCollum,Republican,0,FL,-12.999,54.857,-52.663,1.437,-173.109,0.104,-21.880,3.471,-17.965,1.158,-8.681,5.595,-1.000,5.762,-13.881,2.572,-93.627,0.341,-187.405,0.292,-1.000,3.218,-15.005,0.844,-60.942,0.103,-635.010,0.000,-6.051,1.296,-147.318,0.587,-65.539,0.665,-168.427,0.248,-180.744,0.661,-39.356,1.105,-28.418,4.707,-269.973,0.717,-266.489,0.454,-63.909,0.184,-113.257,0.800,-22.657,2.358
M000355,Mitch McConnell,Republican,0,KY,-22.500,50.143,-6.204,1.621,-152.101,0.000,-123.611,0.646,-10.998,5.143,-25.879,2.807,-1.000,36.214,-40.807,1.007,-1.000,10.071,-35.472,0.063,-63.523,0.699,-5.690,5.418,-52.068,0.000,-191.463,0.000,-47.898,0.000,-32.599,0.728,-15.210,0.000,-215.070,0.185,-12.230,0.099,-51.374,3.235,-24.012,0.000,-178.259,0.105,-58.929,0.098,-134.621,0.550,-55.431,0.223,-16.634,1.501
M000388,James McCrery,Republican,0,LA,-9.401,42.622,-5.000,15.857,-65.582,0.255,-15.674,0.513,-33.391,3.059,-27.007,3.903,-65.106,1.360,-22.797,1.689,-129.317,0.835,-197.898,0.633,-164.710,0.336,-14.916,2.131,-1.000,3.858,-1.000,0.790,-9.613,0.380,-180.449,0.643,-151.316,1.022,-246.582,0.177,-264.594,0.000,-20.308,0.175,-9.958,0.736,-103.055,1.430,-37.212,0.947,-1.000,1.700,-46.775,1.291,-5.000,25.071
M000399,Joseph McDade,Republican,0,PA,-1.000,64.500,-5.395,2.398,-112.096,0.908,-85.846,0.831,-64.209,1.744,-7.000,21.429,-21.499,1.142,-12.758,0.665,-172.061,1.050,-185.088,0.821,-78.622,0.000,-1.000,1.489,-26.061,1.990,-418.232,0.000,-1.000,6.034,-12.999,6.214,-32.890,1.870,-514.569,0.185,-290.216,0.000,-126.983,0.841,-56.145,1.457,-6.999,3.857,-514.054,0.151,-93.358,1.137,-89.251,0.303,-20.781,1.071
M000472,John McHugh,Republican,0,NY,-26.456,33.214,-46.825,1.149,-7.037,2.856,-173.739,0.640,-103.078,0.722,-5.000,12.643,-75.434,1.664,-120.791,0.778,-172.320,0.837,-9.446,2.506,-515.838,0.000,-2.997,12.643,-188.425,0.541,-39.895,0.429,-48.593,2.536,-4.200,1.338,-33.858,3.036,-706.588,0.010,-102.969,0.418,-3.589,1.313,-6.198,4.352,-29.973,1.456,-343.382,0.370,-156.066,0.705,-124.152,0.221,-30.965,4.473
M000477,Scott McInnis,Republican,0,CO,-1.000,5.786,-7.226,4.166,-65.160,1.134,-2.908,3.796,-145.523,0.525,-6.466,3.976,-22.560,4.327,-25.202,0.592,-172.839,0.412,-44.199,1.635,-592.159,0.000,-4.965,10.518,-6.056,2.344,-851.093,0.000,-4.999,7.930,-18.995,4.929,-31.201,0.740,-75.904,0.252,-64.107,0.429,-36.410,2.035,-74.867,1.381,-254.093,0.599,-386.450,0.000,-6.236,2.440,-212.727,0.540,-20.055,3.157
M000481,David McIntosh,Republican,0,IN,-16.500,50.143,-24.076,5.530,-152.361,0.683,-43.845,2.012,-1.000,0.892,-43.914,3.252,-74.865,0.544,-169.883,0.885,-179.435,0.717,-59.852,1.592,-164.317,0.654,-27.793,4.728,-197.563,0.504,-600.402,0.000,-88.733,2.001,-137.569,0.889,-78.111,0.245,-267.604,0.108,-416.672,0.000,-1.000,7.286,-9.733,2.259,-191.945,0.551,-49.423,0.832,-20.952,4.714,-25.001,2.999,-29.563,4.309
M000508,Howard McKeon,Republican,0,CA,-12.415,45.637,-45.362,2.805,-21.019,0.206,-6.164,1.376,-4.747,0.000,-1.000,17.786,-20.578,2.451,-11.050,3.295,-127.098,1.346,-83.634,0.831,-276.618,0.313,-9.426,6.024,-84.380,0.837,-425.890,0.120,-53.629,1.982,-19.632,1.541,-19.854,3.003,-765.176,0.006,-124.909,0.212,-3.000,11.143,-70.204,1.444,-241.565,0.729,-320.271,0.000,-103.888,1.297,-12.453,2.089,-47.040,5.143
M000566,John McMillan,Republican,0,NC,-1.000,91.286,-13.000,12.643,-114.001,0.000,-12.366,0.000,-31.876,0.001,-4.701,0.163,-36.121,0.184,-6.999,6.000,-4.307,3.316,-30.581,0.197,-21.770,0.000,-25.896,0.000,-61.483,1.260,-4.653,0.840,-32.590,0.185,-3.000,12.643,-9.090,4.290,-189.020,0.000,-10.503,0.000,-57.151,0.000,-1.000,16.500,-51.918,0.000,-120.175,0.101,-14.081,0.097,-10.935,0.000,-6.501,8.830
M000669,Jack Metcalf,Republican,0,WA,-14.998,22.929,-1.000,8.140,-11.300,2.227,-16.897,2.351,-3.000,4.939,-4.992,7.484,-29.676,5.787,-1.000,9.643,-7.060,4.070,-138.313,0.870,-2.499,1.132,-26.611,5.608,-37.896,2.178,-495.181,0.305,-3.344,7.284,-37.215,2.542,-41.221,1.678,-783.152,0.000,-225.574,0.573,-96.346,1.263,-30.844,1.711,-255.676,0.730,-1.000,2.024,-171.699,0.959,-61.614,0.656,-42.066,4.031
M000689,John Mica,Republican,0,FL,-24.417,28.286,-9.773,4.892,-117.495,0.208,-10.986,4.732,-3.959,1.775,-38.924,4.500,-20.272,1.682,-77.765,0.701,-153.201,0.937,-160.754,0.319,-1.000,21.000,-14.198,5.831,-100.897,0.694,-524.620,0.000,-9.147,1.127,-168.498,0.610,-35.659,3.228,-871.099,0.085,-467.473,0.320,-92.885,1.277,-26.611,4.977,-69.744,1.215,-4.438,0.299,-120.803,0.389,-102.816,0.671,-20.056,3.587
M000692,Robert Michel,Republican,0,IL,-8.996,33.858,-48.528,3.065,-148.352,0.103,-55.033,1.866,-10.985,1.728,-49.446,2.363,-16.051,3.719,-8.019,0.940,-23.145,1.482,-39.876,0.761,-260.864,0.000,-18.502,1.058,-224.232,0.000,-66.070,0.444,-33.161,3.568,-13.289,0.408,-35.223,0.369,-255.871,0.000,-70.522,1.138,-89.803,1.767,-32.130,0.424,-9.490,0.479,-6.175,0.407,-149.769,0.665,-122.477,0.103,-20.998,12.214
M000720,Dan Miller,Republican,0,FL,-9.000,44.571,-9.000,14.143,-15.000,3.206,-82.641,2.096,-59.152,1.908,-47.624,0.900,-42.943,1.452,-105.004,1.016,-50.522,0.722,-146.887,0.532,-23.390,0.749,-35.272,2.113,-150.746,0.635,-86.917,0.541,-37.328,0.953,-45.164,2.567,-16.642,2.225,-367.963,0.131,-236.095,0.205,-27.739,2.654,-36.774,3.511,-52.719,0.561,-268.358,0.532,-47.620,0.828,-5.954,0.564,-6.997,16.286
M000926,Carlos Moorhead,Republican,0,CA,-5.000,69.214,-3.951,0.606,-77.937,0.703,-42.603,1.449,-78.043,1.808,-38.944,1.829,-34.960,3.102,-19.154,1.017,-46.319,0.353,-183.825,0.422,-11.235,0.618,-19.717,4.531,-11.695,1.300,-20.249,0.995,-52.265,3.182,-7.298,2.228,-16.592,4.038,-9.665,0.423,-347.208,0.000,-79.471,0.469,-1.000,17.786,-22.547,0.292,-26.976,0.465,-19.840,0.888,-207.419,0.502,-19.774,5.583
M000934,Jerry Moran,Republican,0,KS,-6.398,14.103,-44.521,3.225,-3.000,7.286,-137.688,0.948,-10.025,2.482,-60.434,3.011,-14.030,3.725,-94.718,0.969,-199.120,0.578,-41.600,1.882,-299.460,0.185,-14.998,12.214,-29.865,2.655,-398.502,0.364,-39.629,4.926,-165.479,0.882,-1.000,4.507,-854.874,0.185,-99.198,0.559,-21.962,3.069,-73.014,1.749,-15.497,2.491,-11.345,0.736,-58.908,2.293,-114.906,0.922,-4.998,12.214
M001085,Frank Murkowski,Republican,0,AK,-18.413,37.929,-7.000,17.786,-73.867,0.094,-8.999,5.786,-5.000,7.714,-7.190,4.720,-1.000,4.305,-27.542,2.771,-193.589,1.118,-16.259,0.146,-6.193,0.000,-23.849,1.174,-22.682,2.711,-165.047,0.000,-37.137,1.619,-2.991,4.509,-46.306,0.456,-133.831,0.000,-5.222,0.093,-84.597,1.592,-34.698,1.319,-218.756,0.736,-215.567,0.534,-17.765,0.000,-15.942,0.181,-6.764,0.326
M001130,John Myers,Republican,0,IN,-3.000,87.000,-9.806,5.749,-31.413,0.419,-119.822,0.023,-143.578,0.171,-7.000,12.643,-51.256,0.153,-26.472,0.425,-58.753,0.000,-86.919,1.350,-135.369,0.000,-32.420,1.656,-10.971,5.143,-280.399,0.031,-12.254,0.958,-7.000,9.000,-81.374,0.494,-549.255,0.359,-262.867,0.107,-59.328,0.353,-28.852,0.177,-33.751,1.776,-480.019,0.125,-76.960,0.000,-27.904,0.180,-8.521,0.224
M001138,Donald Manzullo,Republican,0,IL,-8.978,31.710,-7.891,5.183,-91.923,0.939,-45.098,2.735,-4.997,6.214,-52.508,3.081,-55.950,2.380,-6.984,3.641,-89.013,0.751,-102.861,0.735,-19.862,0.959,-19.940,5.135,-25.118,1.616,-498.837,0.185,-21.428,3.544,-121.980,0.900,-25.602,2.436,-563.398,0.000,-25.335,1.501,-108.548,1.852,-1.000,3.920,-303.932,0.435,-382.155,0.349,-96.823,1.874,-12.130,1.324,-1.036,8.339
M001139,Gary Miller,Republican,0,CA,-18.998,16.500,-22.807,5.364,-192.648,0.648,-169.779,0.617,-162.004,0.640,-4.415,3.439,-24.647,1.343,-6.999,5.786,-73.864,1.469,-193.157,0.766,-530.408,0.185,-16.012,6.894,-37.000,1.010,-706.077,0.017,-6.512,2.697,-11.016,3.740,-4.996,4.729,-479.104,0.348,-55.339,0.438,-50.180,2.680,-15.323,3.640,-291.573,0.649,-1.000,10.929,-38.089,1.920,-194.295,0.577,-12.867,6.212
M001144,Jeff Miller,Republican,0,FL,-15.205,14.376,-28.618,0.665,-40.315,1.590,-76.716,0.903,-118.165,0.334,-6.999,8.357,-63.835,1.595,-132.026,0.301,-98.913,0.389,-63.839,2.261,-513.838,0.000,-3.000,25.071,-150.831,0.420,-717.509,0.149,-10.834,4.920,-166.656,0.367,-30.897,2.842,-683.518,0.000,-29.351,0.219,-1.000,5.145,-48.916,0.929,-138.679,1.153,-279.816,0.185,-90.010,0.449,-63.246,0.489,-2.733,3.155
M001147,Thaddeus McCotter,Republican,0,MI,-1.000,5.143,-4.557,3.023,-232.270,0.000,-101.804,1.375,-37.409,1.089,-43.681,1.284,-1.000,16.929,-32.536,1.945,-67.569,1.995,-11.018,3.688,-101.064,0.289,-4.861,8.816,-80.416,1.856,-548.016,0.000,-17.590,7.497,-69.743,0.458,-97.489,0.131,-967.223,0.000,-37.870,1.286,-127.232,1.138,-53.998,1.093,-88.082,0.551,-282.815,0.000,-11.473,2.319,-90.854,0.432,-16.583,4.014
M001151,Tim Murphy,Republican,0,PA,-9.000,6.214,-41.123,3.681,-167.870,0.426,-1.000,4.168,-148.877,0.441,-58.435,3.003,-25.798,2.444,-126.318,0.532,-133.301,0.219,-2.480,1.021,-143.989,0.540,-4.999,15.429,-7.000,6.214,-177.583,0.185,-2.816,1.843,-117.069,0.741,-6.749,2.796,-918.517,0.000,-344.745,0.331,-7.421,2.143,-26.475,4.758,-18.365,0.937,-192.960,0.347,-40.931,0.889,-27.832,2.467,-3.000,54.857
M001155,Connie Mack,Republican,0,FL,-14.997,16.286,-9.913,4.678,-119.251,0.531,-134.354,0.711,-40.659,2.071,-54.775,1.535,-3.000,14.143,-190.385,0.304,-46.719,2.350,-1.000,1.718,-1.000,2.574,-38.108,7.500,-61.301,2.037,-114.867,0.000,-19.963,1.398,-26.894,3.592,-2.999,6.000,-430.419,0.371,-30.719,1.477,-43.353,0.732,-33.898,4.221,-4.107,3.098,-167.340,0.326,-14.821,1.666,-67.250,0.605,-25.424,4.339
M001156,Patrick McHenry,Republican,0,NC,-16.999,41.786,-3.000,14.786,-358.009,0.109,-38.577,2.064,-68.523,0.726,-5.580,1.977,-30.551,2.667,-1.000,4.933,-116.898,0.894,-56.072,1.497,-143.896,0.324,-30.707,2.207,-7.540,3.687,-567.679,0.000,-33.207,2.362,-57.791,0.173,-119.069,0.273,-339.232,0.000,-227.309,0.254,-89.105,0.908,-76.941,2.774,-212.876,0.152,-180.560,0.849,-81.193,1.677,-89.031,0.522,-16.535,5.835
M001157,Michael McCaul,Republican,0,TX,-21.273,22.286,-52.447,1.224,-43.547,0.301,-28.500,3.672,-12.493,2.227,-19.629,6.861,-2.999,9.431,-106.921,0.234,-101.558,1.155,-192.882,0.553,-107.819,0.686,-6.996,15.859,-108.855,1.088,-376.827,0.000,-23.756,1.791,-40.544,1.398,-61.334,1.485,-474.247,0.000,-36.342,0.742,-1.000,1.052,-1.000,36.214,-61.903,1.530,-137.709,0.216,-186.598,0.645,-201.170,0.485,-12.539,7.517
M001158,Kenny Marchant,Republican,0,TX,-1.000,4.929,-10.537,2.222,-144.112,0.301,-127.068,0.627,-134.188,1.004,-9.169,2.168,-15.807,2.779,-129.758,0.841,-153.405,0.721,-2.999,4.714,-376.859,0.214,-6.999,14.786,-19.754,0.816,-595.204,0.107,-14.565,6.439,-80.898,0.359,-115.516,1.154,-340.899,0.345,-365.861,0.371,-16.837,4.716,-55.288,2.023,-144.773,0.856,-350.082,0.363,-200.599,0.643,-124.036,0.435,-11.985,9.406
M001165,Kevin McCarthy,Republican,0,CA,-9.905,30.839,-2.712,5.051,-24.999,1.764,-120.045,0.451,-101.440,0.178,-1.000,4.320,-34.221,1.789,-108.519,1.048,-163.209,1.277,-4.189,2.751,-604.165,0.000,-30.931,4.505,-25.565,2.206,-638.834,0.000,-5.000,9.001,-73.699,1.696,-2.852,2.321,-883.290,0.000,-487.365,0.208,-77.572,2.301,-15.156,3.066,-167.825,0.960,-358.167,0.000,-75.313,1.806,-136.051,0.638,-15.958,8.564
M001177,Tom McClintock,Republican,0,CA,-27.289,19.071,-2.999,12.857,-11.272,2.011,-34.924,2.240,-181.006,0.457,-33.230,2.023,-1.000,5.333,-16.993,3.034,-36.703,1.825,-139.949,0.320,-553.671,0.136,-12.944,10.932,-18.392,3.109,-540.713,0.369,-24.012,5.733,-2.999,7.500,-110.688,1.458,-553.984,0.000,-439.706,0.367,-9.409,0.695,-29.230,1.584,-80.409,1.246,-353.781,0.207,-56.254,2.809,-33.909,0.181,-17.648,7.610
M001179,Tom Marino,Republican,0,PA,-10.999,47.786,-23.653,2.939,-173.014,0.547,-2.768,1.536,-31.301,0.405,-31.021,0.521,-94.421,1.190,-18.007,2.102,-34.189,0.712,-160.744,0.748,-54.977,0.974,-32.416,1.870,-23.654,2.270,-724.876,0.041,-63.900,1.519,-103.084,0.929,-82.233,1.944,-481.421,0.000,-212.895,0.000,-109.912,0.772,-23.539,5.782,-56.940,1.735,-14.862,0.527,-11.401,1.890,-77.210,1.738,-6.999,16.501
M001180,David McKinley,Republican,0,WV,-8.453,45.618,-9.621,6.407,-204.900,0.266,-72.375,0.557,-23.791,1.001,-85.791,0.857,-2.849,1.525,-20.524,0.859,-69.420,2.085,-134.837,0.872,-409.554,0.000,-16.943,10.071,-3.000,10.929,-17.041,0.325,-47.736,3.157,-9.975,3.923,-11.420,2.945,-20.242,0.335,-493.913,0.185,-31.391,1.853,-71.080,1.803,-31.193,1.044,-33.566,0.455,-13.232,2.423,-69.031,0.941,-2.910,9.045
M001181,Patrick Meehan,Republican,0,PA,-2.998,17.357,-32.015,1.449,-34.884,0.416,-13.849,0.600,-158.461,0.818,-32.998,3.521,-24.318,2.300,-38.994,0.372,-74.659,0.491,-16.019,2.763,-56.681,0.862,-8.998,16.929,-84.188,1.413,-413.554,0.371,-18.505,2.706,-109.964,1.162,-48.439,2.492,-280.991,0.352,-383.520,0.371,-20.809,4.929,-1.000,15.429,-90.678,1.046,-323.333,0.275,-42.259,0.730,-100.992,0.759,-16.999,14.143
M001182,Mick Mulvaney,Republican,0,SC,-16.999,53.786,-1.000,21.000,-124.719,0.100,-139.048,1.305,-74.137,0.917,-13.870,6.798,-33.811,1.418,-4.995,4.073,-55.882,2.054,-53.638,0.000,-271.012,0.185,-42.541,3.214,-22.239,1.319,-244.440,0.000,-7.344,0.743,-94.025,0.000,-74.666,0.210,-232.639,0.170,-210.896,0.371,-51.811,0.554,-40.511,3.929,-186.890,0.209,-394.112,0.211,-49.427,0.735,-24.960,0.368,-9.872,1.663
M001184,Thomas Massie,Republican,0,KY,-1.000,33.858,-20.774,2.021,-18.213,2.217,-40.233,2.916,-45.256,2.201,-63.206,2.754,-41.433,2.434,-11.724,3.092,-47.065,1.922,-88.878,0.516,-8.446,1.994,-1.000,2.776,-69.244,1.043,-447.508,0.000,-4.336,3.348,-11.402,0.722,-148.287,1.302,-307.356,0.000,-1.510,0.000,-76.635,1.726,-3.000,27.000,-64.873,0.426,-312.639,0.084,-170.661,0.699,-30.927,0.000,-2.755,1.654
M001187,Mark Meadows,Republican,0,NC,-4.999,30.214,-47.457,1.848,-67.113,1.438,-7.554,1.781,-6.553,0.694,-39.950,2.192,-32.084,2.804,-43.095,1.834,-52.629,0.357,-26.788,0.861,-531.409,0.000,-1.000,11.571,-99.127,0.834,-104.472,0.214,-84.257,2.337,-13.045,1.051,-81.549,0.280,-64.942,0.211,-166.921,0.302,-103.382,1.724,-4.428,4.985,-120.608,1.110,-311.976,0.388,-52.457,1.404,-40.060,0.426,-23.646,6.885
M001189,Luke Messer,Republican,0,IN,-5.000,9.214,-11.988,6.823,-359.456,0.257,-152.089,0.185,-39.206,2.756,-4.418,2.365,-43.433,3.161,-7.723,3.089,-141.298,1.067,-1.000,4.929,-470.311,0.140,-8.651,4.693,-15.922,0.953,-20.458,0.341,-40.893,3.368,-70.293,0.250,-50.408,0.617,-590.399,0.000,-23.948,0.733,-9.010,4.734,-7.837,1.849,-148.526,0.530,-158.719,0.000,-42.594,2.955,-8.488,2.482,-10.999,14.786
M001190,Markwayne Mullin,Republican,0,OK,-1.000,35.557,-3.043,1.883,-21.653,1.998,-71.389,0.000,-41.955,0.483,-39.238,0.851,-53.051,0.057,-56.371,2.025,-81.094,1.607,-49.042,1.318,-560.261,0.335,-12.943,9.860,-5.000,7.500,-603.705,0.000,-32.965,2.029,-174.448,0.644,-12.950,4.050,-344.237,0.185,-3.480,0.000,-63.426,0.748,-80.712,1.451,-193.527,0.420,-13.133,0.418,-44.689,2.418,-34.093,0.934,-2.881,10.553
M001192,Vance McAllister,Republican,0,LA,-1.000,12.214,-25.344,1.603,-51.631,1.688,-1.752,0.000,-24.705,0.000,-10.157,0.202,-13.837,2.735,-82.787,0.026,-24.269,2.787,-19.426,3.326,-80.159,0.136,-9.000,11.571,-1.000,4.930,-753.675,0.000,-40.271,2.163,-41.827,1.742,-55.835,1.315,-1.003,1.603,-8.741,0.094,-5.775,0.000,-46.153,1.501,-8.110,3.105,-236.144,0.322,-62.929,1.451,-32.940,0.000,-4.997,0.225
M001193,Tom MacArthur,Republican,0,NJ,-6.997,16.499,-8.086,1.693,-222.545,0.444,-121.834,0.548,-7.390,1.056,-7.000,11.143,-22.557,6.214,-38.854,0.954,-13.361,0.083,-14.035,3.132,-82.849,0.645,-6.999,21.000,-92.452,1.308,-314.501,0.081,-33.921,5.163,-104.897,0.612,-21.176,0.736,-736.764,0.000,-446.610,0.000,-116.441,1.105,-23.935,1.302,-9.113,2.920,-525.212,0.206,-66.963,0.013,-101.428,0.084,-24.962,5.778
